supply_node,geography,other_index_1,unit,interpolation_method,extrapolation_method,extrapolation_growth,geography_map_key,source,notes,gau,oth_1,resource_bin,year,value,sensitivity
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2017,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2018,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2019,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2020,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2021,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2022,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2023,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2024,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2025,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2026,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2027,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2028,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2029,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2030,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2031,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2032,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2033,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2034,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2035,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2036,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2037,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2038,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2039,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2040,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2041,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2042,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2043,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2044,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2045,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2046,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2047,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2048,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2049,0.0,
Petrochemical Feedstock Delivery,census region,,teraBtu,linear_interpolation,decay_towards_linear_regression,,Bulk Chemicals VOS,,,west,,,2050,0.0,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2015,7679705.2,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2016,7715002.51,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2017,7736462.29,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2018,7743911.15,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2019,7712430.71,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2020,7672516.54,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2021,7598135.55,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2022,7464243.18,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2023,7230049.42,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2024,6828388.51,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2025,6059545.08,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2026,5234407.03,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2027,4720841.61,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2028,4445167.41,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2029,4313514.55,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2030,4230683.49,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2031,4154309.01,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2032,4084022.56,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2033,4021732.83,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2034,3960911.09,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2035,3900964.86,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2036,3841808.51,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2037,3792019.98,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2038,3747025.63,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2039,3693744.17,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2040,3642064.79,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2041,3592202.68,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2042,3541318.75,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2043,3487950.76,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2044,3432347.45,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2045,3374889.37,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2046,3316081.27,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2047,3256518.21,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2048,3196823.96,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2049,3137568.7,
Petroleum Coke Product,us,,mmBtu,linear_interpolation,decay_towards_linear_regression,,,,,us,,,2050,3079183.47,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2015,80.723,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2016,77.075,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2017,82.33200000000001,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2018,85.166,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2019,90.86,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2020,68.077,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2021,68.307,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2022,68.539,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2023,68.77600000000001,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2024,69.04,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2025,69.28699999999999,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2026,69.51899999999999,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2027,69.756,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2028,69.972,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2029,70.2,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2030,70.443,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2031,70.697,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2032,70.943,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2033,71.23100000000001,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2034,71.517,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2035,71.811,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2036,72.006,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2037,72.205,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2038,72.37100000000001,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2039,72.569,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2040,72.749,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2041,72.921,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2042,73.11399999999999,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2043,73.304,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2044,73.514,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2045,73.718,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2046,73.905,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2047,74.09899999999999,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2048,74.27199999999999,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2049,74.469,
Refined Fossil Diesel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2050,74.665,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2015,726.0472462,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2016,726.01667,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2017,740.620425,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2018,755.96709,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2019,769.3599071000001,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2020,785.1051221,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2021,803.4329637999999,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2022,821.3080663,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2023,837.6589012999999,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2024,854.1058546,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2025,869.7849217,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2026,883.4215917000001,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2027,897.8753417000001,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2028,913.9691554,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2029,928.5857763,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2030,940.9038867,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2031,952.7983204,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2032,965.6094337000001,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2033,980.2469433,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2034,995.6912404,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2035,1011.5455910000001,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2036,1027.328647,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2037,1042.992275,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2038,1060.149443,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2039,1076.2051119999999,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2040,1091.1553470000001,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2041,1106.194282,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2042,1121.966289,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2043,1137.9272019999999,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2044,1153.9191449999998,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2045,1170.482197,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2046,1187.074917,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2047,1202.293525,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2048,1216.929824,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2049,1232.409541,
Refined Fossil Jet Fuel Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2050,1247.715942,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2015,130.891,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2016,173.497,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2017,129.047,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2018,127.86200000000001,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2019,126.63600000000001,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2020,140.687,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2021,143.028,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2022,145.532,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2023,148.368,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2024,151.516,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2025,154.421,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2026,157.425,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2027,160.409,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2028,162.925,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2029,165.637,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2030,168.748,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2031,172.035,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2032,175.174,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2033,178.955,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2034,182.674,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2035,186.601,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2036,188.915,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2037,191.261,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2038,193.021,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2039,195.417,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2040,197.595,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2041,199.558,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2042,201.864,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2043,204.162,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2044,206.805,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2045,209.373,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2046,211.648,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2047,214.114,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2048,216.24200000000002,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2049,218.71,
Residual Fossil Fuel Oil Product,us,,TBtu,linear_interpolation,nearest,,,,,us,,,2050,221.213,
