supply_tech,capacity_or_energy,definition,reference_tech,geography,currency,currency_year,cost_of_capital,capacity_or_energy_unit,time_unit,is_levelized,interpolation_method,extrapolation_method,extrapolation_growth,source,notes,geography_map_key,new_or_replacement,gau,demand_sector,resource_bin,vintage,value,sensitivity
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2032.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2033.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2034.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2035.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2036.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2037.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2038.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2039.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2040.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2041.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2042.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2043.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2044.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2046.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2047.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2048.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2049.0,643.06,
gas combustion turbine cogen power plant,capacity,absolute,,mexico,USD,2005.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,643.06,
gas combustion turbine cogen power plant w/ccs,capacity,relative,,,,,,,,,,,,,,,,,,,,,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1995.0,464.23,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2014.0,864.42,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,862.11,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2016.0,860.24,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2017.0,856.4,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2018.0,846.56,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2019.0,844.11,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2020.0,841.36,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2021.0,839.32,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2022.0,837.28,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2023.0,834.3,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2024.0,832.05,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,828.22,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2026.0,821.76,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2027.0,819.18,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2028.0,815.23,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2029.0,810.01,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,806.24,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2031.0,803.52,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2032.0,799.59,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2033.0,796.7,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2034.0,793.91,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2035.0,791.27,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2036.0,787.71,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2037.0,785.17,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2038.0,782.2,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2039.0,779.52,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2040.0,774.66,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2041.0,771.5,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2042.0,768.34,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2043.0,765.18,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2044.0,762.03,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,758.87,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2046.0,755.71,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2047.0,752.55,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2048.0,749.39,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2049.0,746.24,
gas combustion turbine power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,743.08,
gas steam turbine IPP cogen power plant,capacity,relative,,,,,,,,,,,,,,,,,,,,,
gas steam turbine IPP cogen power plant w/ccs,capacity,relative,,,,,,,,,,,,,,,,,,,,,
gas steam turbine cogen power plant,capacity,absolute,,mexico,USD,1999.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1995.0,254.61,
gas steam turbine cogen power plant w/ccs,capacity,relative,,,,,,,,,,,,,,,,,,,,,
gas steam turbine power plant,capacity,absolute,,mexico,USD,1999.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1995.0,1018.43,
geothermal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,5465.46,
hydrogen fueling station,capacity,absolute,,mexico,USD,2013.0,,h2_kilogram,day,False,linear_interpolation,nearest,,,,,new,mx,,,2011.0,17500.0,
hydrogen fueling station,capacity,absolute,,mexico,USD,2013.0,,h2_kilogram,day,False,linear_interpolation,nearest,,,,,new,mx,,,2012.0,12250.0,
hydrogen fueling station,capacity,absolute,,mexico,USD,2013.0,,h2_kilogram,day,False,linear_interpolation,nearest,,,,,new,mx,,,2014.0,11000.0,
hydrogen fueling station,capacity,absolute,,mexico,USD,2013.0,,h2_kilogram,day,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,8250.0,
hydrogen fueling station,capacity,absolute,,mexico,USD,2013.0,,h2_kilogram,day,False,linear_interpolation,nearest,,,,,new,mx,,,2018.0,4200.0,
hydrogen fueling station,capacity,absolute,,mexico,USD,2013.0,,h2_kilogram,day,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,3200.0,
landfill gas cogen power plant,capacity,absolute,,mexico,USD,2013.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,8592.76,
landfill gas cogen power plant w/ccs,capacity,relative,,,,,,,,,,,,,,,,,,,,,
landfill gas to electricity power plant,capacity,absolute,,mexico,USD,2013.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,8592.76,
large hydro power plant,capacity,absolute,,mexico,USD,2013.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,2754.13,
lignocellulosic anaerobic digester,capacity,absolute,,mexico,EUR,2013.0,,megawatt,,False,linear_interpolation,nearest,,,42% of total installed costs (digester only),,new,mx,,,2013.0,907700.0,
lignocellulosic anaerobic digester w/ccs,capacity,absolute,,mexico,EUR,2013.0,,megawatt,,False,linear_interpolation,nearest,,,42% of total installed costs (digester only),,new,mx,,,2013.0,907700.0,
municipal solid waste cogen power plant,capacity,absolute,,mexico,USD,2012.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2012.0,8635.36,
municipal solid waste cogen power plant w/ccs,capacity,relative,,,,,,,,,,,,,,,,,,,,,
municipal solid waste power plant,capacity,absolute,,mexico,USD,2012.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2012.0,8635.36,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1971.0,948.64,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1978.0,2363.61,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2014.0,6223.22,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,6105.31,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2016.0,6035.96,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2017.0,5876.73,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2018.0,5765.82,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2019.0,5666.38,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2020.0,5566.74,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2021.0,5472.36,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2022.0,5446.59,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2023.0,5414.72,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2024.0,5387.56,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,5359.19,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2026.0,5332.46,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2027.0,5307.9,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2028.0,5280.28,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2029.0,5253.64,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,5225.43,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2031.0,5193.25,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2032.0,5149.03,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2033.0,5120.22,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2034.0,5093.71,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2035.0,5061.06,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2036.0,5023.13,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2037.0,4980.51,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2038.0,4944.68,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2039.0,4918.32,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2040.0,4859.3,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2041.0,4822.69,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2042.0,4786.08,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2043.0,4749.47,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2044.0,4712.86,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,4676.24,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2046.0,4639.63,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2047.0,4603.02,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2048.0,4566.41,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2049.0,4529.8,
nuclear power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,4493.18,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2014.0,5601.25,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,5482.06,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2016.0,5362.55,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2017.0,5216.47,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2018.0,5070.4,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2019.0,4924.32,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2020.0,4778.25,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2021.0,4595.29,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2022.0,4412.33,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2023.0,4229.37,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2024.0,4205.84,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,4182.32,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2026.0,4158.8,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2027.0,4135.27,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2028.0,4111.75,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2029.0,4088.23,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,4064.7,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2031.0,4053.72,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2032.0,4042.75,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2033.0,4031.77,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2034.0,4020.79,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2035.0,4009.81,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2036.0,3998.84,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2037.0,3987.86,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2038.0,3976.88,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2039.0,3965.9,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2040.0,3954.93,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2041.0,3942.45,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2042.0,3929.97,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2043.0,3917.49,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2044.0,3905.02,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2045.0,3892.54,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2046.0,3880.06,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2047.0,3867.58,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2048.0,3855.11,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2049.0,3842.63,
offshore wind power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,3830.15,
petroleum coke steam turbine cogen power plant,capacity,absolute,,mexico,USD,1999.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1995.0,152.76,
petroleum coke steam turbine cogen power plant w/ccs,capacity,relative,,,,,,,,,,,,,,,,,,,,,
petroleum coke steam turbine power plant,capacity,absolute,,mexico,USD,1999.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1995.0,1018.43,
pipeline gas LNG fueling station,capacity,absolute,,mexico,USD,2010.0,,lng_gallon,day,False,linear_interpolation,nearest,,,,,new,mx,,,2010.0,300.0,
pipeline gas compression and fueling station,capacity,absolute,,mexico,USD,2014.0,,US_gge,day,False,linear_interpolation,nearest,,,,,new,mx,,,2010.0,600.0,
power-to-gas methanation,capacity,absolute,,mexico,EUR,2014.0,,megawatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,5866303.0,
power-to-gas methanation,capacity,absolute,,mexico,EUR,2014.0,,megawatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,4247170.0,
power-to-gas methanation,capacity,absolute,,mexico,EUR,2014.0,,megawatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2050.0,2897527.0,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1971.0,921.99,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1978.0,1553.53,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,1995.0,2502.07,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2014.0,3440.45,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2015.0,3438.75,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2016.0,3430.19,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2017.0,3449.14,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2018.0,3416.56,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2019.0,3410.81,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2020.0,3404.81,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2021.0,3395.37,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2022.0,3388.8,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2023.0,3382.24,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2024.0,3371.88,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2025.0,3364.46,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2026.0,3356.27,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2027.0,3349.11,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2028.0,3343.32,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2029.0,3335.6,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2030.0,3328.51,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2031.0,3320.42,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2032.0,3314.6,
pulverized coal power plant,capacity,absolute,,mexico,USD,2014.0,,kilowatt,,False,linear_interpolation,nearest,,,,,new,mx,,,2033.0,3304.88,
